Points_0,Points_1,Points_2
-1.8763,2.27511,-0.0495081
-1.8633,2.20469,-0.0813611
-1.85657,2.12721,-0.0996591
-1.83144,2.00345,-0.136065
-1.79691,1.85849,-0.20187
-1.76152,1.74964,-0.23326
-1.73558,1.6297,-0.2483
-1.70251,1.49269,-0.262297
-1.67736,1.37829,-0.276121
-1.67946,1.24799,-0.25237
-1.69684,1.16072,-0.231947
-1.88737,2.27533,0.0781907
-1.88739,2.30467,0.171528
-1.88379,2.2407,0.0523019
-1.88125,2.18972,0.0318659
-1.87092,2.14001,0.0106359
-1.86736,2.09092,0.00809691
-1.85279,1.98872,-0.0137361
-1.82594,1.84967,-0.0596691
-1.80381,1.74149,-0.10114
-1.77651,1.62419,-0.151018
-1.75375,1.52831,-0.15752
-1.69956,1.35749,-0.178433
-1.33772,1.10423,-0.254474
-1.39437,1.01371,-0.218799
0.648158,2.46309,0.171519
-1.49145,0.88704,-0.142657
-1.71571,0.433309,-0.297455
-1.68992,0.436152,-0.308172
-1.67293,0.356493,-0.324905
-1.63669,0.451925,-0.283531
-1.59798,0.460908,-0.288243
-1.56848,0.386473,-0.307934
-1.58174,0.460829,-0.254592
-1.55093,0.384022,-0.263263
-1.70782,0.349379,-0.325932
-1.70757,0.324314,-0.319919
-1.67487,0.294833,-0.315115
-1.71405,0.282812,-0.322723
-1.52369,0.32911,-0.266538
-1.5344,0.320038,-0.308582
-1.65257,0.366398,-0.330592
-1.66113,0.450655,-0.28931
-1.72015,0.275644,-0.247269
-1.70428,0.284002,-0.199997
-1.68768,0.343115,-0.203026
-1.70691,0.447322,-0.215936
-1.72422,0.424793,-0.254459
-1.72172,0.331416,-0.258153
-1.58828,0.314987,-0.316164
-1.62172,0.38028,-0.30994
-1.62814,0.30424,-0.329437
-1.64924,0.297645,-0.325818
-1.57821,0.401465,-0.227248
-1.54307,0.325147,-0.236122
-1.64811,0.356057,-0.18646
-1.60528,0.388682,-0.201064
-1.63507,0.455821,-0.20057
-1.65597,0.45952,-0.20322
-1.59215,0.45386,-0.231643
-1.68524,1.26172,-0.189881
-1.82937,2.04898,0.0443539
-1.81984,1.99042,0.0478229
-1.81107,1.87467,0.0295869
-1.80234,1.74539,-0.0181791
-1.78203,1.64523,-0.0693311
-1.83857,2.03068,0.171528
-1.83971,2.2497,0.171528
-1.84277,2.19262,0.171528
-1.84882,2.12289,0.171528
-1.96565,2.12222,0.14612
-1.94675,1.8993,0.148108
-1.95212,1.8987,0.171528
-1.95396,2.33198,0.144136
-1.97148,2.12162,0.171528
-1.8826,2.46785,0.142152
-1.96027,2.33227,0.171528
-1.78156,2.54436,0.140168
-1.88872,2.47074,0.171528
-1.67952,2.56371,0.138184
-1.78539,2.55049,0.171528
-1.94973,2.12386,0.127522
-1.93209,1.90096,0.13096
-1.93672,2.33122,0.124084
-1.86585,2.45996,0.120645
-1.77106,2.52761,0.117207
-1.67479,2.54446,0.113768
-1.92797,2.1261,0.120707
-1.91205,1.90323,0.124679
-1.91316,2.33018,0.116735
-1.84297,2.44918,0.112768
-1.75673,2.50473,0.108796
-1.9062,2.12834,0.127504
-1.89201,1.90549,0.130947
-1.88959,2.32913,0.124066
-1.82008,2.4384,0.120627
-1.74238,2.48185,0.117189
-1.89025,2.12998,0.146098
-1.87733,1.90715,0.148081
-1.87233,2.32836,0.14411
-1.80332,2.4305,0.142121
-1.73188,2.46509,0.140133
-1.88441,2.13059,0.171497
-1.87194,1.90776,0.171502
-1.866,2.32808,0.171497
-1.72802,2.45895,0.171488
-1.68124,2.57076,0.171527
1.89098,2.497,-0.100947
1.88272,2.57073,-0.109737
1.92372,2.5841,-0.0810051
1.94834,2.56566,-0.0591231
1.92761,2.49109,-0.0821161
1.94833,2.49269,-0.0580431
1.91143,2.47142,-0.0876301
1.887,2.48027,-0.0943441
1.93591,2.46574,-0.0724841
1.9445,2.47596,-0.0514391
1.95702,2.50648,-0.0326741
1.93653,2.58494,-0.0488471
1.96083,2.5517,-0.0405071
1.87528,2.60064,-0.0824281
1.89978,2.60302,-0.0665021
1.84659,2.50903,-0.0987561
1.85874,2.57369,-0.0967721
1.86307,2.61343,-0.0890451
1.89579,2.63153,-0.0677981
1.92019,2.63034,-0.0562001
1.91604,2.59867,-0.0633101
1.95305,2.60794,-0.0348871
1.97733,2.56254,-0.0277191
1.98548,2.51769,-0.0241131
1.96533,2.48525,-0.0227961
1.94841,2.4559,-0.0534721
1.9238,2.44569,-0.0741411
1.89519,2.44726,-0.0895921
1.87095,2.47222,-0.0947491
1.99402,2.54424,-0.00548109
1.98981,2.51218,-0.00848209
1.97763,2.46796,-0.0124761
1.96073,2.44668,-0.0425261
1.91583,2.42092,-0.0683751
1.89143,2.42209,-0.0798191
1.84281,2.4394,-0.0891381
1.81868,2.45909,-0.0826841
1.96549,2.60638,-0.0190621
1.98161,2.57354,-0.0146361
1.92463,2.64118,-0.0431351
1.86726,2.62465,-0.0799201
1.84245,2.57881,-0.108018
1.83251,2.57726,-0.0992811
1.83841,2.50941,-0.102516
1.8145,2.58177,-0.0949641
1.88027,2.66522,-0.0397801
1.8999,2.64708,-0.0622441
1.90519,2.65854,-0.0126171
1.95021,2.62691,0.0196409
1.9788,2.58484,0.0351619
1.99477,2.54114,0.0265799
1.99853,2.50141,0.0185039
1.81843,2.50075,-0.0947581
1.83712,2.69321,0.00841791
1.87832,2.67714,0.0464159
1.93937,2.62599,0.0724284
1.98379,2.58056,0.0792829
2.00803,2.5361,0.0784099
2.01929,2.48668,0.0449839
2.01068,2.43594,0.0241679
1.99757,2.39576,-0.0199211
1.94441,2.34228,-0.0522461
1.91993,2.33517,-0.0604981
1.86312,2.32909,-0.0800221
1.82664,2.34189,-0.0860701
1.78245,2.40248,-0.0831721
1.75835,2.46662,-0.0764101
1.74617,2.55648,-0.0837061
1.75427,2.49157,-0.0820351
1.83915,2.64038,-0.0736031
1.7586,2.61998,-0.0697191
1.97389,2.57576,0.171545
2.02103,2.53616,0.118621
2.04844,2.47473,0.0836555
2.04757,2.40116,0.0481749
2.05477,2.31556,0.0115039
1.81053,2.31378,-0.0884151
1.7741,2.34665,-0.0925221
1.75804,2.38678,-0.0882681
1.72178,2.42373,-0.0918301
1.7138,2.46386,-0.0877661
1.70187,2.50793,-0.0832251
1.8409,2.69364,0.171391
1.79108,2.72404,0.109748
1.79179,2.67743,-0.0365481
1.71939,2.70465,-0.0240991
1.76577,2.73304,0.0585789
1.68286,2.64527,-0.0371301
1.70205,2.57222,-0.0770101
2.05036,2.28427,0.000447918
2.02177,2.22489,-0.0127631
1.9323,2.22487,-0.0511971
1.84689,2.28054,-0.0803521
2.09354,2.47121,0.118788
2.03026,2.53149,0.171606
2.11874,2.45926,0.171707
2.13902,2.43841,0.171734
2.13792,2.42263,0.117051
2.1209,2.39367,0.0822711
2.11646,2.35906,0.0627599
2.09936,2.29804,0.0248819
2.08289,2.26265,0.0137119
2.06688,2.2017,0.0163219
2.0624,2.17475,0.00169991
1.94833,2.19241,-0.0507211
1.83457,2.22074,-0.0898341
1.79397,2.24633,-0.102683
1.74138,2.29608,-0.11276
1.70116,2.35668,-0.110115
1.68935,2.41252,-0.100294
1.68149,2.46033,-0.0915041
2.21153,2.37347,0.171817
2.21862,2.36124,0.121362
2.20163,2.34034,0.0873577
2.18481,2.31455,0.0610149
2.16001,2.27268,0.0331419
2.13967,2.23705,0.0261819
2.12741,2.19732,0.0186399
2.12322,2.17316,0.0163999
2.27897,2.32503,0.11646
2.27396,2.31257,0.0790084
2.25402,2.31985,0.0883097
2.26503,2.2795,0.0436469
2.22042,2.26064,0.0305769
2.23727,2.29446,0.0578589
2.25249,2.24505,0.0243389
2.20027,2.22424,0.0316699
2.24829,2.19314,0.0154309
2.208,2.19728,0.0167659
2.25483,2.34076,0.122684
2.16341,2.16958,0.0109739
2.35534,2.28898,0.111201
2.34291,2.29053,0.0955342
2.31046,2.30371,0.0854398
2.37654,2.25619,0.171932
2.38369,2.26402,0.116261
2.36696,2.26635,0.0926336
2.32029,2.31284,0.171933
2.32319,2.30906,0.11389
2.37672,2.22296,0.171932
2.36067,2.17835,0.171932
2.3759,2.16944,0.131698
2.35259,2.15001,0.171932
2.36396,2.14467,0.137552
2.35921,2.13166,0.104033
2.37105,2.15698,0.0940839
2.33009,2.1192,0.0671419
2.28492,2.12235,0.0359589
2.28874,2.1479,0.0222369
2.34204,2.14794,0.0615129
2.30497,2.15516,0.0306959
2.2562,2.16148,0.00803791
2.25221,2.14474,0.0146459
2.21571,2.16228,0.000923906
2.1595,2.12474,0.0148619
2.20775,2.14144,0.00722291
2.24838,2.12391,0.0208529
2.20797,2.12022,0.0172859
2.1879,2.11178,0.0210819
2.13948,2.13637,0.0204379
2.14356,2.10747,0.0256839
2.16386,2.09468,0.0321059
2.11925,2.14071,0.0173389
2.11539,2.11182,0.0227699
2.11669,2.06999,0.0794543
2.19282,2.08351,0.0627299
2.17748,2.06036,0.0932206
2.23338,2.07838,0.0734103
2.21795,2.05561,0.0999516
2.28198,2.08547,0.0811023
2.26259,2.05403,0.115032
2.05842,2.13836,0.00225591
2.05053,2.10907,0.0118869
2.08379,2.0804,0.0568239
2.03907,2.08631,0.0381819
2.29617,2.07259,0.171933
2.30349,2.06763,0.139638
2.32729,2.08922,0.125069
2.25158,2.04977,0.171933
2.20269,2.04763,0.140043
2.20733,2.04901,0.171933
2.14998,2.05331,0.125708
2.04608,2.05738,0.171765
2.00161,2.05029,0.171725
2.01241,2.04316,0.107667
2.1093,2.05489,0.11054
2.06854,2.05685,0.0914225
2.09448,2.06147,0.171804
2.06121,2.05376,0.123663
2.15902,2.04942,0.171933
2.01975,2.04627,0.0752626
1.9171,2.03779,0.171655
1.9359,2.0312,0.108284
1.95053,2.03701,0.0477469
1.80638,2.0051,0.0885096
1.80011,2.01385,0.171558
1.95402,2.08024,0.0193149
1.82506,2.01936,0.0245519
1.96135,2.09905,-0.00726609
1.95687,2.14995,-0.0306241
1.8388,2.14662,-0.0768481
1.83952,2.09889,-0.0449591
1.83244,2.06706,-0.00736709
1.76151,2.18655,-0.111697
1.7299,2.13134,-0.0839311
1.69476,2.08581,-0.0307471
1.68733,2.0546,-0.00122109
1.64248,2.08151,-0.0259641
1.67907,1.99029,0.171458
1.66944,1.98846,0.0980538
1.65214,2.00194,0.0431459
1.60655,2.05542,-0.00739708
1.67289,2.17832,-0.106452
1.57341,2.12438,-0.0486001
1.63337,2.15479,-0.0712921
1.65818,2.09899,-0.0407441
1.58851,2.27495,-0.0991381
1.62038,2.28849,-0.114836
1.65646,2.32541,-0.120077
1.7091,2.23554,-0.113879
1.6488,2.42176,-0.110578
1.6774,2.50478,-0.0910941
1.64501,2.47313,-0.0975521
1.60895,2.41179,-0.0903661
1.56456,2.39137,-0.0873251
1.54889,2.24786,-0.0684661
1.61702,2.45996,-0.0858971
1.5768,2.4555,-0.0814091
1.54096,2.37296,-0.0643181
1.91333,2.63302,0.171474
2.27994,2.33332,0.171933
2.35261,2.29198,0.171932
1.65119,2.82093,0.171184
1.71174,2.792,0.17125
1.71059,2.79256,0.114099
1.66208,2.81752,0.10966
1.70519,2.78638,0.0528659
1.65756,2.81986,0.085592
1.70067,2.77986,0.0362349
1.59489,2.82886,0.171136
1.59371,2.8215,0.111635
1.6008,2.82105,0.074907
1.66087,2.82257,0.0573929
1.60447,2.82693,0.0551359
1.65602,2.80994,0.0199239
1.69228,2.7818,0.0163629
1.74397,2.76742,0.171285
1.72025,2.74578,0.0122279
1.55012,2.78654,-0.0285211
1.54578,2.74286,-0.0366311
1.53048,2.73171,-0.00498008
1.53903,2.786,0.0203219
1.52693,2.73745,0.0198949
1.54842,2.81302,0.0753436
1.54637,2.81332,0.171097
1.55603,2.8069,0.0543209
1.55565,2.80846,0.0382139
1.56291,2.81193,0.00202291
1.51122,2.7483,0.0334319
1.52396,2.79018,0.0615869
1.53553,2.78406,0.0404719
1.50597,2.77717,0.17107
1.43535,2.71673,0.0686569
1.49438,2.71462,0.00632191
1.45411,2.69009,0.00887391
1.52235,2.71971,-0.00595408
1.54536,2.69586,-0.0534481
1.49666,2.68504,-0.0654821
1.46881,2.66778,-0.0543861
1.44854,2.62373,-0.0581771
1.4333,2.6238,-0.0173101
1.56139,2.70862,-0.0605591
1.56068,2.68733,-0.0909881
1.51595,2.68045,-0.102735
1.47981,2.66004,-0.0998821
1.46373,2.6272,-0.0945531
1.57556,2.68392,-0.140301
1.53089,2.6735,-0.15654
1.50709,2.65189,-0.141812
1.48713,2.61868,-0.132441
1.64199,2.67612,-0.0615861
1.60505,2.69497,-0.0872901
1.60465,2.68451,-0.104402
1.61227,2.68234,-0.125041
1.58706,2.69507,-0.171863
1.54605,2.67775,-0.200975
1.52206,2.64414,-0.187401
1.63151,2.69821,-0.164458
1.60613,2.71582,-0.218938
1.5574,2.69284,-0.232149
1.53749,2.64724,-0.21999
1.55627,2.69355,-0.280695
1.57974,2.73265,-0.309833
1.55409,2.72293,-0.375086
1.59679,2.74133,-0.27303
1.64654,2.72332,-0.215164
1.62854,2.7472,-0.293452
1.61191,2.75309,-0.312747
1.58631,2.76341,-0.375906
1.55266,2.74919,-0.437258
1.53687,2.69065,-0.418311
1.53175,2.7118,-0.468775
1.53207,2.65267,-0.275956
1.53849,2.66359,-0.347927
1.50651,2.61371,-0.165744
1.52113,2.61557,-0.22666
1.52012,2.62378,-0.270335
1.52213,2.60831,-0.361028
1.54775,2.63882,-0.468071
1.55671,2.57833,-0.429637
1.57825,2.50348,-0.368478
1.52746,2.55788,-0.30128
1.56755,2.48567,-0.309194
1.49646,2.54779,-0.0706171
1.50364,2.55577,-0.110519
1.55266,2.51252,-0.0834681
1.53757,2.49982,-0.0357051
1.52506,2.54733,-0.233351
1.51889,2.55964,-0.151003
1.57742,2.48223,-0.232731
1.64993,2.62399,-0.0668091
1.66224,2.61082,-0.0562481
1.6458,2.58744,-0.0662631
1.57682,2.73268,-0.435429
1.55601,2.699,-0.462442
1.58585,2.69634,-0.394499
1.57293,2.69179,-0.431162
1.56844,2.69744,-0.446617
1.57366,2.68474,-0.399485
1.5983,2.73529,-0.378904
1.59824,2.71523,-0.380839
1.57704,2.71145,-0.425206
1.59903,2.69562,-0.346235
1.62901,2.6151,-0.0995571
1.63234,2.65832,-0.127831
1.6674,2.60672,-0.182271
1.67911,2.65289,-0.198334
1.67416,2.69278,-0.234864
1.64482,2.71434,-0.288872
1.61955,2.72667,-0.331587
1.60747,2.71862,-0.332085
1.63257,2.70234,-0.28975
1.64189,2.66879,-0.236438
1.63859,2.63758,-0.207005
1.60454,2.68585,-0.286549
1.63374,2.55104,-0.0653551
1.63917,2.61085,-0.181218
1.60938,2.66191,-0.248468
1.59828,2.63365,-0.20645
1.57869,2.59872,-0.180988
1.57777,2.60671,-0.220701
1.57679,2.62693,-0.263376
1.5793,2.64529,-0.326403
1.57842,2.66513,-0.364974
1.56933,2.5837,-0.234851
1.56407,2.58914,-0.290975
1.56678,2.61464,-0.345345
1.56988,2.63857,-0.383607
1.58136,2.53924,-0.235442
1.57185,2.53701,-0.296194
1.57456,2.56738,-0.358071
1.56552,2.59961,-0.399397
1.56084,2.64733,-0.431034
1.56051,2.66484,-0.445598
1.64543,2.52013,-0.0807351
1.61359,2.51861,-0.0640371
1.63517,2.5859,-0.175403
1.66763,2.58961,-0.171811
1.61927,2.56509,-0.169073
1.54505,2.44963,-0.0609851
1.38615,2.7127,0.171516
1.41744,2.73594,0.171004
1.47698,2.54919,-0.0416431
0.810448,1.33676,0.542284
0.758469,1.29539,0.560489
0.730653,1.24211,0.551864
0.867237,1.35889,0.502338
0.809099,1.24993,0.52641
0.91064,1.34108,0.452332
0.858959,1.25882,0.497476
0.856204,1.20464,0.482999
0.924578,1.26946,0.417124
0.799913,1.18773,0.507138
0.708907,1.18134,0.533782
0.785727,1.15349,0.495598
0.770078,1.10926,0.468563
0.699222,1.14649,0.517088
0.750572,1.04781,0.421621
0.6852,1.09335,0.489348
0.844024,1.11769,0.448268
0.871703,1.09113,0.407422
0.831029,1.06215,0.409498
0.90196,1.13504,0.400845
0.854736,1.1689,0.470414
0.942845,1.31379,0.406245
0.963665,1.19483,0.37944
1.00762,1.26947,0.343962
0.92501,1.19113,0.411328
0.98385,1.12611,0.364739
1.00308,1.19314,0.348856
0.956145,1.08936,0.375878
0.921823,1.04473,0.382292
0.856711,1.01538,0.384553
0.815707,1.01368,0.389353
0.73961,1.02171,0.405708
0.664641,1.03023,0.46025
1.03897,1.19152,0.309072
1.05278,1.26454,0.297033
1.02324,1.1057,0.317888
0.992939,1.05937,0.32801
0.947439,1.00949,0.331259
0.869909,0.977367,0.341807
0.804382,0.977393,0.343421
0.73689,0.981122,0.361569
0.650799,0.982357,0.416535
0.997823,1.57783,0.426258
0.954077,1.52708,0.462166
1.01794,1.46232,0.401607
1.06437,1.49743,0.360607
1.03103,1.39827,0.36159
0.993459,1.42951,0.41511
0.932888,1.45158,0.468175
0.91492,1.41013,0.466632
0.90211,1.43766,0.526587
1.06731,1.36742,0.322539
1.09052,1.34126,0.286895
1.11777,1.3751,0.288155
1.0938,1.41095,0.315631
-0.279845,0.981898,0.552859
-0.487964,0.967365,0.577316
-0.438475,0.907763,0.534495
-0.293563,0.899876,0.417018
-0.28666,0.935503,0.524272
-0.0361511,1.0075,0.467918
-0.301731,0.883346,0.340494
-0.0403741,0.960519,0.348709
0.528793,0.459092,0.58857
0.505386,0.456253,0.577858
0.512549,0.372319,0.606335
0.612207,0.483853,0.568641
0.577084,0.474869,0.563929
0.590674,0.403224,0.590342
0.626943,0.483769,0.534989
0.638973,0.409413,0.588332
0.512774,0.347259,0.600318
0.544199,0.379433,0.605303
0.506898,0.305752,0.603121
0.542445,0.317773,0.595513
0.546593,0.297487,0.58284
0.679624,0.352055,0.546936
0.654899,0.406966,0.54366
0.554911,0.473599,0.569708
0.562674,0.389343,0.610994
0.499936,0.354356,0.538551
0.501356,0.298584,0.527668
0.515761,0.306946,0.480395
0.497662,0.447737,0.534857
0.513368,0.470262,0.496339
0.530824,0.366055,0.483428
0.62101,0.337927,0.596566
0.669905,0.342978,0.58898
0.584846,0.327179,0.609835
0.565698,0.32059,0.606216
0.630147,0.424405,0.507646
0.566724,0.379001,0.466858
0.60559,0.411626,0.481462
0.628715,0.339663,0.4884
0.662036,0.348087,0.51652
0.578559,0.478761,0.480968
0.559591,0.482464,0.483617
-1.50271,0.889892,0.577761
-1.45732,0.92242,0.50195
-1.39436,1.01371,0.561851
-1.53848,0.840323,0.614392
-1.43659,1.00095,0.60707
-1.57931,0.849003,0.64915
-1.47094,0.99153,0.649503
-1.62628,0.856765,0.659959
-1.51392,0.99782,0.663974
-1.67703,0.871131,0.651054
-1.55468,1.01989,0.669119
-1.79425,0.902967,0.507633
-1.79072,0.903698,0.569624
-1.73583,1.02503,0.563003
-1.71547,1.07799,0.562091
-1.72258,1.0777,0.490935
-1.7452,1.02465,0.468132
-1.65288,0.675028,0.633312
-1.64612,0.552831,0.638086
-1.60919,0.553889,0.632981
-1.64921,0.749582,0.646192
-1.60467,0.68339,0.627797
-1.59564,0.749763,0.640329
-1.66594,0.752593,0.643798
-1.69872,0.663615,0.613167
-1.68538,0.54945,0.622754
-1.71887,0.764706,0.614688
-1.7323,0.88105,0.601592
-1.74614,0.663364,0.590453
-1.72759,0.545227,0.592595
-1.77373,0.764005,0.58235
-1.58456,0.56788,0.603147
-1.57779,0.678757,0.605408
-1.56113,0.754916,0.604773
-1.52708,0.819772,0.558612
-1.5662,0.735176,0.549897
-1.58799,0.6609,0.561349
-1.59504,0.572888,0.568596
-1.5923,0.729217,0.527795
-1.55872,0.807465,0.513847
-1.62773,0.728542,0.509378
-1.6036,0.81875,0.488699
-1.68616,0.737539,0.506856
-1.66751,0.864034,0.480412
-1.67847,0.650267,0.533252
-1.68053,0.553232,0.548976
-1.63798,0.651017,0.537396
-1.70886,0.982264,0.455168
-1.63594,0.935851,0.453007
-1.74256,0.873825,0.478786
-1.76082,0.76688,0.512671
-1.72415,0.653437,0.53633
-1.70581,0.556075,0.551356
-1.77892,0.762873,0.543868
-1.75614,0.641112,0.553186
-1.7385,0.547197,0.570369
0.623087,0.700529,0.565229
0.599026,0.593755,0.56593
0.609235,0.594329,0.537652
0.635328,0.775207,0.573115
0.640366,0.711981,0.52914
0.639071,0.90596,0.573578
0.650579,0.775987,0.530652
0.64544,0.983635,0.597849
0.652964,0.913454,0.535122
0.513898,0.584287,0.576329
0.488049,0.571891,0.564612
0.501899,0.678087,0.592185
0.474741,0.674653,0.581195
0.50614,0.751553,0.5997
0.464205,0.759606,0.596192
0.50487,0.88205,0.614133
0.441318,0.874089,0.60608
0.475411,0.954189,0.635847
0.427552,0.95519,0.618586
0.447199,0.677417,0.559861
0.422067,0.757499,0.562673
0.412992,0.882469,0.583396
0.400609,0.956724,0.591811
0.477891,0.568457,0.543682
0.453797,0.680335,0.518747
0.428582,0.762507,0.518187
0.397637,0.877898,0.523983
0.387913,0.984614,0.481304
0.481219,0.583868,0.520099
0.487435,0.693198,0.478464
0.472364,0.764332,0.475489
0.451795,0.920621,0.473325
0.45318,0.976384,0.446229
0.569634,0.590926,0.583942
0.601787,0.963208,0.624161
0.603885,0.904122,0.611206
0.593689,0.761211,0.61289
0.58828,0.673652,0.596853
0.541889,0.584432,0.58526
0.543564,0.982365,0.65165
0.549701,0.905215,0.622729
0.558684,0.749922,0.611602
0.549445,0.659741,0.59851
0.522149,0.601311,0.48248
0.506659,0.978738,0.436856
0.515087,0.939223,0.464261
0.518323,0.768326,0.453127
0.529488,0.696575,0.455816
0.617496,0.476804,0.512045
0.554024,0.587668,0.468392
0.606308,0.602708,0.494453
0.613313,0.979333,0.441674
0.625982,0.908997,0.459267
0.6054,0.791137,0.468061
0.655935,0.991459,0.550158
0.595116,0.728608,0.47686
0.691831,1.13546,0.586432
0.67873,1.07274,0.566737
0.673445,1.12428,0.636909
0.661049,1.05811,0.615058
0.614874,1.13832,0.680091
0.618189,1.03207,0.642724
0.543688,1.12057,0.685205
0.542185,1.03371,0.669318
0.453987,1.12324,0.67467
0.458695,1.02478,0.656293
0.408037,1.11406,0.651237
0.416509,1.03919,0.642535
0.378653,1.10612,0.623316
0.389232,1.04925,0.602003
0.342241,1.11456,0.544093
0.333711,1.08345,0.505976
0.707775,1.18257,0.601054
0.69504,1.19346,0.641163
0.640441,1.20599,0.688356
0.558539,1.20045,0.701114
0.473427,1.20035,0.688929
0.419908,1.18366,0.675036
0.382012,1.17364,0.655561
0.325777,1.1788,0.574791
0.727453,1.2577,0.618563
0.468719,1.25423,0.693866
0.571217,1.27388,0.703547
0.655204,1.26921,0.684411
0.699461,1.25838,0.662428
0.377802,1.24476,0.67136
0.337684,1.26282,0.62172
0.425035,1.24512,0.694145
1.07437,2.54881,0.186602
1.17351,2.58742,0.203445
1.08639,2.52341,0.246384
1.18155,2.57294,0.236849
1.0961,2.46141,0.302588
1.19218,2.50128,0.301234
1.10857,2.39955,0.32089
1.21916,2.45065,0.321485
1.12123,2.33757,0.339126
1.23666,2.37963,0.348185
1.1423,2.21308,0.375366
1.27905,2.28192,0.371936
1.15398,2.07974,0.391975
1.30331,2.14702,0.387266
1.1941,1.90487,0.391671
1.31696,1.99114,0.371
1.21223,1.79727,0.376825
1.34352,1.88779,0.344199
1.22908,1.75266,0.353435
1.35302,1.85932,0.331178
1.23735,1.71221,0.328164
1.36779,1.82907,0.307215
1.26386,1.6433,0.28481
1.3791,1.79687,0.277646
1.29738,1.62598,0.254208
1.39525,1.75986,0.24946
1.27239,2.62818,0.21677
1.39088,2.69728,0.23766
1.56445,1.95616,0.253268
1.46253,1.88921,0.280555
1.49162,1.87032,0.258615
1.55755,1.97619,0.303758
1.45028,1.92684,0.309031
1.54126,2.03188,0.348197
1.44478,1.9726,0.342198
1.52954,2.13804,0.390564
1.43322,2.05574,0.374959
1.50611,2.25179,0.409351
1.39998,2.20204,0.400147
1.46095,2.36303,0.394051
1.35733,2.32494,0.382497
1.45916,2.45749,0.381492
1.33068,2.42957,0.353126
1.42958,2.5474,0.366795
1.30893,2.49485,0.341832
1.4046,2.65243,0.31392
1.2817,2.55174,0.311464
1.39907,2.67858,0.278161
1.27323,2.60695,0.251025
1.2212,1.51014,0.260274
0.788724,2.45847,0.260822
0.945048,2.48561,0.245446
0.808949,2.40499,0.322046
0.954932,2.4235,0.301579
0.858346,2.33472,0.357963
0.971481,2.35799,0.327049
0.873704,2.24583,0.397363
0.988976,2.28696,0.353749
0.910552,2.12813,0.427898
1.00613,2.16193,0.389565
0.959252,1.99367,0.442912
1.04761,2.02502,0.398561
0.987275,1.88649,0.461325
1.0973,1.85481,0.424626
1.02573,1.79957,0.458617
1.03504,1.71712,0.45472
1.13046,1.75519,0.409511
1.04966,1.62342,0.400959
1.14361,1.6891,0.373082
1.15834,1.61194,0.339091
1.19663,1.54713,0.293326
0.929061,1.98273,0.489153
0.961553,1.8564,0.485878
0.978093,1.77633,0.488135
0.978084,1.69924,0.487795
0.957516,1.62247,0.488144
0.804272,2.2273,0.434999
0.842429,2.11948,0.481157
0.856204,2.11554,0.468858
0.869081,1.43813,0.584637
0.933968,1.51746,0.532692
0.891616,1.49327,0.604068
0.939257,1.59269,0.522231
0.897315,1.58791,0.600965
0.953192,1.6968,0.553176
0.915825,1.6936,0.623261
0.952014,1.77624,0.564536
0.924429,1.77059,0.618663
0.941188,1.85321,0.546022
0.901093,1.87707,0.595027
0.895899,2.00098,0.510797
0.880991,2.00532,0.537567
0.868666,2.12049,0.457423
0.68791,2.45369,0.250984
0.710225,2.40884,0.322175
0.762395,2.29584,0.412209
0.782109,1.35115,0.618192
0.73783,1.29868,0.610469
0.660135,2.44135,0.265301
0.672117,2.4196,0.31558
0.71324,2.32725,0.399639
0.746812,2.24097,0.463921
0.782655,2.14966,0.505988
0.805609,2.02446,0.574983
0.827464,1.91327,0.628789
0.847913,1.79014,0.670551
0.850175,1.66427,0.687346
0.82906,1.57212,0.673513
0.823435,1.50541,0.670216
0.799107,1.41878,0.63131
0.635522,1.38776,0.696741
0.544735,2.45401,0.24982
0.677566,1.52228,0.726804
0.689623,1.59698,0.734902
0.692056,1.65533,0.74262
0.665568,1.80457,0.726703
0.639886,1.91305,0.675983
0.618948,2.04468,0.620449
0.611153,2.17794,0.551414
0.567596,2.31905,0.450208
0.551066,2.39303,0.349496
0.540825,2.43545,0.285843
-0.153483,2.42206,0.242378
0.0732088,2.38686,0.295702
-0.147452,2.38313,0.298771
0.0679414,2.33125,0.375087
-0.124657,2.33935,0.361093
0.0832688,2.2109,0.480331
-0.117327,2.25206,0.449109
0.125851,2.11391,0.556803
-0.144741,2.17962,0.532982
0.154059,2.01281,0.612036
-0.112622,2.02588,0.650357
0.161972,1.84721,0.694265
-0.0143571,1.83574,0.724514
0.156907,1.76576,0.715058
-0.0144051,1.74506,0.753836
0.166799,1.69855,0.725263
-0.0242221,1.67058,0.769538
0.163995,1.63513,0.733453
-0.0129771,1.59673,0.775599
0.171251,1.54392,0.719506
-0.0109971,1.50738,0.772452
0.177515,1.44816,0.6742
-0.00933139,1.40067,0.758377
0.166182,1.39822,0.657718
-0.0194391,1.29935,0.724214
0.162285,1.2853,0.621064
-0.0119021,1.18021,0.655046
0.169549,1.20781,0.577534
-0.0181611,1.09941,0.581404
0.158176,1.14345,0.537923
-0.0145781,1.05878,0.508702
0.154671,1.1084,0.492568
0.150259,1.0383,0.425507
0.150386,1.01879,0.356463
-0.498792,2.42652,0.253562
-0.349714,2.42307,0.238261
-0.497875,2.4032,0.291185
-0.369779,2.39693,0.289034
-0.528233,2.37858,0.366864
-0.361391,2.36964,0.34306
-0.515577,2.33635,0.454105
-0.331213,2.32827,0.411548
