Points_0,Points_1,Points_2
0.0756784,0.142179,0.00565207
0.0754701,0.141881,0.00569657
0.0748918,0.141064,0.00581433
0.0745205,0.140548,0.00589315
0.0743124,0.140249,0.00593372
0.0737336,0.139428,0.0060543
0.0733758,0.138905,0.00612677
0.0731678,0.138599,0.00617269
0.0726123,0.137771,0.00629333
0.072129,0.136916,0.00642564
0.0717169,0.136016,0.00656551
0.0713644,0.135079,0.0067113
0.0711698,0.134408,0.00682429
0.070945,0.133456,0.00698382
0.0707952,0.132463,0.0071575
0.0707651,0.13147,0.00733177
0.0707845,0.131151,0.00739198
0.0709183,0.130175,0.00757769
0.0711528,0.129211,0.00775733
0.0712367,0.128937,0.007815
0.0882379,0.108554,0.0123077
0.0887553,0.107717,0.0124796
0.0981231,0.0845674,0.0170867
0.098635,0.0837183,0.0172658
0.0991542,0.0828857,0.0174433
0.0996906,0.0820625,0.0176127
0.100233,0.0812402,0.0177913
0.100805,0.0804392,0.0179623
0.101382,0.0796431,0.0181295
0.101987,0.0788623,0.0183032
0.102601,0.078092,0.0184734
0.103248,0.0773352,0.0186374
0.103937,0.0765934,0.0188075
0.104633,0.0758823,0.0189684
0.105335,0.0751976,0.0191239
0.10608,0.0744858,0.0192868
0.106799,0.0738496,0.0194353
0.10755,0.0732134,0.0195882
0.108327,0.0725955,0.0197398
0.109106,0.0719856,0.019886
0.109892,0.071397,0.0200329
0.110639,0.0707516,0.0201872
0.111238,0.0699493,0.0203564
0.111386,0.0696635,0.0204126
0.111754,0.0686938,0.0206064
0.11207,0.0676306,0.0208107
0.112314,0.066669,0.0209962
0.112549,0.0657175,0.0211786
0.112797,0.0647627,0.021361
0.113038,0.0638041,0.0215439
0.113266,0.0628496,0.0217296
0.113522,0.0618949,0.0219153
0.113802,0.0609643,0.0220948
0.114132,0.0600238,0.0222779
0.114493,0.0591049,0.0224614
0.114876,0.058203,0.0226408
0.114994,0.0579425,0.0226945
0.115433,0.0570599,0.0228726
0.11591,0.0562088,0.0230528
0.116411,0.055359,0.0232265
0.116927,0.054519,0.0234031
0.117463,0.053686,0.0235793
0.117954,0.0528375,0.0237555
0.121561,0.0476701,0.0248569
0.122289,0.0469991,0.0250119
0.123043,0.0463601,0.0251684
0.123825,0.0457582,0.0253144
0.124189,0.0454933,0.0253795
0.124644,0.0451887,0.0254571
0.125493,0.0446558,0.0255935
0.125872,0.0444404,0.0256534
0.126761,0.0440161,0.025767
0.127702,0.0436595,0.0258819
0.128669,0.0433709,0.0259787
0.134486,0.0432238,0.0262942
0.135472,0.0431783,0.0263488
0.136506,0.0428466,0.0264629
0.137523,0.0425552,0.0265621
0.138512,0.0424249,0.0266328
0.139789,0.042486,0.0266859
0.140767,0.0426826,0.0266974
0.141416,0.0428818,0.0266956
0.142381,0.0432391,0.0266751
0.143306,0.0436668,0.0266457
0.144129,0.0442102,0.0265858
0.144903,0.0448462,0.0265117
0.145676,0.045507,0.0264342
0.146408,0.0461925,0.0263476
0.147095,0.0469605,0.0262397
0.147707,0.0478097,0.0261206
0.148223,0.0486507,0.025992
0.148672,0.0495897,0.0258476
0.148852,0.0500442,0.0257743
0.163871,0.0796333,0.0219149
0.163422,0.0805011,0.0217359
0.16289,0.0813553,0.0215561
0.16233,0.0821528,0.0213893
0.161703,0.0829221,0.0212178
0.161083,0.0836896,0.0210499
0.160548,0.0844993,0.0208809
0.160073,0.0853804,0.0206965
0.159571,0.0862181,0.0205168
0.15896,0.0870202,0.0203512
0.158301,0.0877434,0.0201856
0.157784,0.0882467,0.0200725
0.15708,0.0889362,0.019912
0.156369,0.089625,0.0197545
0.147786,0.0965151,0.018093
0.147424,0.0972198,0.0179503
0.147044,0.0983517,0.0177355
0.146791,0.0993008,0.0175498
0.141593,0.109804,0.015405
0.140983,0.110594,0.0152375
0.140269,0.111485,0.0150441
0.139745,0.11213,0.0149017
0.139061,0.112862,0.0147345
0.138285,0.113692,0.0145454
0.13758,0.114375,0.0143892
0.13685,0.115035,0.0142369
0.136112,0.115676,0.0140828
0.135341,0.116304,0.0139336
0.134578,0.116913,0.0137851
0.133785,0.117519,0.0136349
0.132998,0.118111,0.0134916
0.132207,0.118713,0.0133504
0.131717,0.119101,0.0132515
0.13143,0.119328,0.0132002
0.130649,0.119939,0.0130537
0.12986,0.120538,0.012909
0.129079,0.121146,0.012763
0.128298,0.121758,0.0126133
0.12753,0.122378,0.0124617
0.126965,0.122828,0.0123561
0.126175,0.12347,0.0122006
0.125237,0.12427,0.0120146
0.124616,0.124805,0.0118878
0.123736,0.125568,0.0117034
0.123031,0.126259,0.0115458
0.122326,0.126942,0.0113895
0.121661,0.127685,0.0112211
0.121016,0.128441,0.0110543
0.120501,0.129056,0.0109246
0.119797,0.130052,0.0107099
0.119474,0.130734,0.0105729
0.119086,0.131767,0.010368
0.118754,0.132694,0.0101831
0.118426,0.133617,0.0100033
0.118072,0.134511,0.00982739
0.11766,0.135407,0.00964488
0.117202,0.136289,0.00946405
0.11675,0.137171,0.00928654
0.116247,0.138098,0.00909088
0.1158,0.138902,0.00892427
0.115344,0.139781,0.00874723
0.114886,0.140648,0.00856398
0.114395,0.1415,0.00839029
0.113838,0.142305,0.00821812
0.113226,0.143085,0.00804943
0.112513,0.144015,0.00784916
0.112098,0.144718,0.00770067
0.111629,0.145584,0.00751818
0.111471,0.145864,0.00746249
0.110947,0.146719,0.00728295
0.110575,0.147238,0.00717269
0.11038,0.147468,0.00712029
0.109714,0.148172,0.00696178
0.108973,0.14886,0.0068003
0.108321,0.149622,0.00663608
0.107738,0.150436,0.00646143
0.10714,0.151249,0.00628641
0.106493,0.152,0.00612147
0.105755,0.152685,0.00595945
0.104948,0.153296,0.00581078
0.104112,0.153822,0.00567526
0.103216,0.154241,0.00555414
0.102279,0.154593,0.00544731
0.101941,0.154705,0.00540623
0.0949581,0.154585,0.0050884
0.0939126,0.154222,0.00510071
0.0929773,0.153867,0.0051189
0.0920518,0.153473,0.00514441
0.0911453,0.153042,0.00517818
0.0902425,0.152579,0.00521666
0.0898661,0.15237,0.00523382
0.0889924,0.151881,0.00528216
0.0881354,0.151362,0.0053304
0.0872838,0.150851,0.00537939
0.0864195,0.15034,0.00543198
0.0855632,0.149845,0.00547388
0.0846938,0.149377,0.00551567
0.0838136,0.148912,0.0055554
0.0829466,0.148429,0.00559892
0.0820981,0.147917,0.00565222
0.0812568,0.147362,0.00570932
0.080783,0.147047,0.00574254
0.0804149,0.146814,0.00576228
0.0795368,0.146342,0.00581157
0.0786141,0.145953,0.00582505
0.0771313,0.144579,0.00600202
0.0767319,0.144007,0.00609458
0.0765352,0.143676,0.00613837
0.0759877,0.142834,0.00626586
0.075464,0.141993,0.00638996
0.0749073,0.14117,0.0065126
0.0745295,0.140631,0.00659324
0.0743305,0.140344,0.00663211
0.0737775,0.139512,0.00675457
0.0732331,0.138677,0.00687276
0.0726891,0.137841,0.00699937
0.0722123,0.136981,0.00712873
0.0718099,0.136078,0.00727368
0.0714767,0.135126,0.0074289
0.0712896,0.134502,0.00752784
0.0710719,0.133544,0.00769263
0.0709163,0.132557,0.00786312
0.0708763,0.131573,0.00803327
0.0710177,0.130299,0.00827118
0.0712612,0.129335,0.00845904
0.0883188,0.108751,0.0129882
0.0888541,0.107917,0.0131576
0.0988484,0.0840056,0.0179368
0.0993708,0.0831692,0.018109
0.0998227,0.0824542,0.0182651
0.10045,0.0815248,0.018468
0.101017,0.0807146,0.0186342
0.101597,0.0799177,0.0188058
0.102161,0.0791701,0.018968
0.102775,0.078388,0.0191342
0.103405,0.0776261,0.0193045
0.104071,0.0768927,0.0194682
0.10476,0.076178,0.0196335
0.105513,0.0754259,0.0198069
0.106184,0.0747993,0.0199519
0.106913,0.0741381,0.0201053
0.107662,0.0734962,0.020256
0.108429,0.0728772,0.0204064
0.109207,0.0722527,0.0205592
0.109976,0.0716435,0.020705
0.110698,0.0709822,0.020857
0.11091,0.0706831,0.0209222
0.111358,0.0697734,0.0211045
0.111717,0.0686738,0.0213209
0.111965,0.0677301,0.0215014
0.112203,0.06678,0.0216856
0.112469,0.0658215,0.0218725
0.112729,0.0648754,0.0220509
0.112991,0.0639259,0.022237
0.11324,0.0629694,0.0224197
0.113517,0.0620294,0.0226048
0.113811,0.0611134,0.0227812
0.114139,0.060179,0.0229631
0.114497,0.0592502,0.0231493
0.114895,0.0583469,0.0233326
0.115344,0.0574499,0.0235116
0.115462,0.0572275,0.0235565
0.115949,0.056385,0.0237355
0.11646,0.0555473,0.0239075
0.116966,0.0546937,0.0240902
0.117466,0.0538314,0.0242661
0.117908,0.0529513,0.024446
0.118353,0.052071,0.024627
0.122356,0.0472327,0.0256887
0.123103,0.0465896,0.0258385
0.123907,0.0459965,0.0259879
0.124718,0.0454241,0.0261246
0.125059,0.0451968,0.0261852
0.125916,0.0447108,0.0263166
0.134448,0.0433683,0.0269765
0.135441,0.043356,0.0270285
0.136476,0.04305,0.0271351
0.137477,0.042799,0.0272296
0.138469,0.0426922,0.0272922
0.13971,0.0427383,0.0273507
0.1407,0.0429295,0.0273635
0.141325,0.0430967,0.0273624
0.142281,0.0434426,0.0273476
0.143221,0.0438604,0.0273206
0.144072,0.0443757,0.0272708
0.144855,0.0450099,0.0271973
0.145619,0.0456506,0.0271149
0.146372,0.0463161,0.0270347
0.14707,0.0470826,0.0269295
0.147685,0.0479241,0.0268119
0.14822,0.0487547,0.0266859
0.148693,0.0496697,0.0265467
0.148892,0.0501294,0.0264732
0.149263,0.0510459,0.0263217
0.149712,0.0518857,0.0261948
0.164097,0.0791331,0.0227245
0.163806,0.0797313,0.0226074
0.163348,0.0806074,0.0224266
0.162836,0.0814631,0.0222433
0.162281,0.0822773,0.0220778
0.161671,0.083053,0.0219017
0.161036,0.0838094,0.0217393
0.160446,0.0845862,0.0215709
0.159919,0.0854284,0.0213904
0.159414,0.0862709,0.0212137
0.158834,0.0870815,0.0210398
0.158189,0.0878379,0.0208728
0.157725,0.0883308,0.0207606
0.157019,0.0890456,0.0206027
0.15634,0.0897515,0.0204434
0.155663,0.0904631,0.0202791
0.151297,0.094518,0.0193377
0.150287,0.095085,0.0191829
0.149405,0.0955288,0.0190579
0.148557,0.0959708,0.0189387
0.147773,0.0966468,0.0187816
0.147371,0.0973238,0.0186422
0.147002,0.0982379,0.0184622
0.146649,0.0993919,0.0182405
0.146388,0.100337,0.0180553
0.141388,0.109827,0.0161052
0.14079,0.110619,0.015934
0.140182,0.111385,0.0157628
0.139462,0.112233,0.0155776
0.138778,0.112937,0.0154185
0.138169,0.11358,0.0152649
0.137832,0.113919,0.0151889
0.137098,0.114601,0.0150357
0.136661,0.114992,0.0149415
0.135907,0.115621,0.0147928
0.135155,0.116258,0.0146459
0.134369,0.116851,0.0145034
0.133971,0.117152,0.0144265
0.133171,0.117767,0.0142755
0.132797,0.118061,0.014205
0.132018,0.118657,0.01405
0.131222,0.119263,0.013912
0.130441,0.119875,0.0137652
0.129968,0.120237,0.0136717
0.129654,0.120478,0.0136168
0.128862,0.121079,0.0134748
0.128378,0.121459,0.0133817
0.127587,0.122087,0.0132266
0.127314,0.122312,0.0131732
0.126536,0.122934,0.0130248
0.125787,0.123566,0.0128729
0.125027,0.124212,0.0127209
0.124288,0.124862,0.0125703
0.123565,0.125525,0.0124168
0.122845,0.126214,0.0122548
0.12214,0.12691,0.0121003
0.121485,0.127668,0.0119297
0.12095,0.128312,0.0117869
0.120246,0.129232,0.0115888
0.119774,0.129905,0.0114473
0.119336,0.130805,0.0112642
0.118932,0.131854,0.011058
0.118628,0.132682,0.0108928
0.118278,0.133616,0.01071
0.117873,0.134615,0.0105136
0.117455,0.135506,0.0103247
0.116999,0.136409,0.0101434
0.116573,0.137204,0.0099852
0.116047,0.138171,0.00978271
0.115631,0.138934,0.0096204
0.115174,0.139816,0.00944269
0.114712,0.140683,0.00926338
0.114222,0.141534,0.00908987
0.113667,0.142346,0.00891256
0.113065,0.143129,0.00874359
0.112486,0.143938,0.00857005
0.111979,0.144781,0.00839325
0.111494,0.145638,0.00821579
0.11098,0.146462,0.00804603
0.110416,0.147276,0.00786814
0.109738,0.148003,0.0077051
0.109549,0.148191,0.00766032
0.108828,0.14887,0.00750522
0.108207,0.149645,0.00733605
0.107777,0.150269,0.00720391
0.107629,0.150472,0.00715917
0.107035,0.151276,0.00698889
0.106371,0.152024,0.0068208
0.105664,0.152692,0.0066671
0.104858,0.153315,0.00651643
0.104021,0.153858,0.00637775
0.103138,0.154281,0.00625529
0.102199,0.154628,0.00615042
0.101891,0.154722,0.00611673
0.095907,0.154948,0.00578179
0.0948341,0.154642,0.0057829
0.0938843,0.154331,0.00579267
0.0929438,0.153992,0.00580794
0.0920093,0.153628,0.0058287
0.0910857,0.153242,0.00585186
0.0901726,0.15281,0.00588549
0.0892682,0.152345,0.00592016
0.0888737,0.152134,0.00593916
0.0880056,0.151639,0.0059846
0.0871429,0.15114,0.0060311
0.0862798,0.150631,0.00608242
0.0854076,0.150163,0.006124
0.0845222,0.149723,0.00616015
0.0836237,0.149276,0.00619606
0.0827508,0.148802,0.00623773
0.081903,0.148289,0.00628727
0.0810576,0.147752,0.00634214
0.0802152,0.147186,0.00640117
0.0793588,0.146712,0.00644645
0.0783559,0.146381,0.00645878
0.0776071,0.145721,0.00653506
0.0770964,0.145115,0.00661829
0.0768599,0.144723,0.00668136
0.0763973,0.143837,0.00681684
0.0759391,0.142956,0.0069577
0.075452,0.14211,0.00708116
0.0749133,0.141271,0.00720449
0.0743558,0.140435,0.00732946
0.0738164,0.139594,0.0074499
0.0732958,0.138753,0.00757832
0.0727736,0.137906,0.00770454
0.0723034,0.137039,0.00783135
0.0719138,0.136125,0.00797768
0.0717041,0.135536,0.00807353
0.0714222,0.134593,0.00822917
0.0711973,0.133628,0.00839096
0.07105,0.132643,0.00856343
0.0710151,0.131414,0.00877922
0.0711284,0.130437,0.00896338
0.0713745,0.129468,0.00914837
0.0717083,0.12851,0.00933876
0.0884261,0.10896,0.013665
0.0889497,0.108137,0.0138419
0.0986002,0.0851624,0.0184351
0.0990978,0.0843127,0.0186086
0.0996085,0.0834646,0.0187784
0.100144,0.0826494,0.0189596
0.100684,0.0818385,0.0191239
0.101248,0.081009,0.0193067
0.101812,0.0802052,0.0194717
0.102403,0.0794166,0.0196503
0.103021,0.0786416,0.0198154
0.103649,0.0778735,0.0199857
0.104226,0.0772151,0.0201337
0.104901,0.0764999,0.0202945
0.105601,0.0758002,0.0204535
0.106121,0.0752902,0.020571
0.106314,0.0751072,0.0206149
0.107043,0.0744318,0.0207708
0.107787,0.0737908,0.0209212
0.10855,0.0731649,0.0210767
0.109317,0.0725313,0.0212226
0.110075,0.0718975,0.0213722
0.110755,0.0712002,0.0215331
0.111207,0.0702134,0.0217292
0.111376,0.0697371,0.021824
0.111627,0.0687915,0.0220049
0.111872,0.0678286,0.0221927
0.112127,0.0668891,0.0223727
0.112394,0.065932,0.0225564
0.112665,0.0649832,0.0227417
0.112941,0.0640478,0.0229248
0.113214,0.0631038,0.0231074
0.113494,0.0621578,0.0232854
0.1138,0.0612299,0.0234725
0.114141,0.0602946,0.0236551
0.114506,0.0593887,0.0238375
0.114918,0.058491,0.0240163
0.115402,0.0575986,0.024201
0.116015,0.0565619,0.0244151
0.116508,0.0557125,0.0245926
0.116991,0.0548479,0.0247723
0.117424,0.0539488,0.0249521
0.117794,0.0532035,0.0251053
0.118314,0.0521954,0.0253119
0.13441,0.0435448,0.0276562
0.135403,0.0435245,0.0277097
0.136685,0.0432131,0.0278268
0.139641,0.0430102,0.0280052
0.14063,0.043175,0.0280258
0.141589,0.0434579,0.0280223
0.142519,0.0438093,0.0280045
0.143425,0.0442373,0.0279743
0.143999,0.0445726,0.0279415
0.144785,0.0451867,0.0278717
0.145559,0.0458301,0.0277932
0.146312,0.0464872,0.0277145
0.14702,0.0472467,0.0276109
0.147642,0.0480545,0.0274995
0.148196,0.0488702,0.0273769
0.148683,0.0497717,0.0272407
0.148892,0.0502377,0.0271665
0.149291,0.0511355,0.0270193
0.149772,0.0519384,0.0268971
0.150201,0.0523585,0.0268396
0.151038,0.0529499,0.0267789
0.165094,0.0759867,0.024051
0.164991,0.0764287,0.0239648
0.164717,0.0773958,0.0237791
0.164393,0.078316,0.0235968
0.164012,0.0792347,0.0234156
0.163592,0.0801378,0.0232315
0.163104,0.0810111,0.0230541
0.162765,0.0815698,0.0229351
0.162224,0.0823795,0.0227669
0.16164,0.08317,0.0225922
0.160999,0.0839329,0.0224284
0.160619,0.0843681,0.0223286
0.160362,0.0846826,0.022263
0.15978,0.0854824,0.0220837
0.15923,0.0863076,0.0219124
0.15868,0.0871308,0.0217334
0.15808,0.0879072,0.0215657
0.157633,0.0884161,0.0214543
0.156968,0.0891411,0.0212962
0.156299,0.0898651,0.0211301
0.155628,0.0905954,0.0209677
0.154962,0.0913287,0.0208041
0.15429,0.0920682,0.0206391
0.151279,0.0946594,0.0200244
0.150435,0.0951822,0.0198879
0.149421,0.0957418,0.0197364
0.148555,0.0962136,0.0196081
0.147825,0.096728,0.0194847
0.14723,0.0975425,0.0193105
0.146886,0.098319,0.0191558
0.146496,0.0994788,0.0189235
0.146199,0.10041,0.0187432
0.139957,0.111387,0.0164661
0.139294,0.112142,0.0162996
0.138584,0.112901,0.0161257
0.137899,0.113597,0.0159647
0.137197,0.114268,0.0158067
0.136453,0.114921,0.0156542
0.135691,0.115552,0.015509
0.134827,0.116247,0.0153373
0.13416,0.116783,0.0152166
0.133375,0.117385,0.0150705
0.132586,0.11798,0.0149235
0.131783,0.118582,0.0147746
0.130998,0.119178,0.0146306
0.130209,0.119784,0.0144806
0.129417,0.120385,0.0143315
0.128636,0.120994,0.0141863
0.127864,0.121607,0.0140397
0.127078,0.12221,0.0138873
0.126316,0.122839,0.0137424
0.125547,0.123477,0.0135875
0.124792,0.124117,0.0134378
0.124065,0.124772,0.0132818
0.123429,0.125359,0.0131491
0.12263,0.126146,0.0129668
0.121946,0.126862,0.0128064
0.121346,0.127548,0.0126538
0.120729,0.128321,0.0124881
0.12016,0.129118,0.012314
0.119545,0.130101,0.0121132
0.119185,0.130844,0.0119597
0.118809,0.131773,0.0117728
0.118405,0.132854,0.011562
0.118052,0.133774,0.0113816
0.117667,0.134685,0.0111985
0.117289,0.135468,0.0110373
0.116834,0.136361,0.0108577
0.116384,0.13723,0.0106786
0.115911,0.138092,0.0105026
0.115457,0.138966,0.0103204
0.114992,0.139834,0.0101366
0.114428,0.140878,0.00992627
0.114036,0.141559,0.00979052
0.113476,0.142371,0.0096181
0.1129,0.143175,0.00943736
0.112353,0.143996,0.00926692
0.111859,0.144847,0.00908915
0.111675,0.145164,0.00902294
0.111135,0.146044,0.00883427
0.110833,0.14651,0.00874016
0.110234,0.1473,0.00856918
0.109379,0.148167,0.00837348
0.108695,0.148874,0.00821179
0.108203,0.149517,0.00807073
0.107638,0.150327,0.00789747
0.106914,0.151308,0.00768478
0.106249,0.152055,0.0075219
0.105556,0.152714,0.00736727
0.104764,0.153325,0.00721717
0.103923,0.153863,0.00708133
0.103042,0.154286,0.00695996
0.102109,0.154645,0.00685214
0.100877,0.155016,0.00671925
0.0998919,0.155188,0.00664653
0.0958645,0.154986,0.00647861
0.0948856,0.154736,0.00648062
0.0938928,0.154433,0.00648732
0.0929074,0.154114,0.00650034
0.091961,0.153789,0.0065098
0.0910328,0.15344,0.00652
0.0901027,0.153051,0.0065444
0.0891863,0.152617,0.00657434
0.0887567,0.152391,0.00659738
0.0878729,0.151922,0.00664191
0.0870077,0.151426,0.00668363
0.0861258,0.150942,0.00673071
0.0852311,0.150493,0.00676815
0.0847181,0.150244,0.00678814
0.0838197,0.149835,0.00681725
0.0834413,0.149651,0.00682688
0.0825586,0.14918,0.00687175
0.0816898,0.148678,0.00692261
0.080828,0.148131,0.00697453
0.0800069,0.147597,0.00703679
0.0791319,0.147152,0.00707326
0.0781115,0.146848,0.00707614
0.0773896,0.146219,0.0071541
0.0768597,0.145426,0.00726546
0.0766381,0.144933,0.00734091
0.076263,0.144009,0.00748949
0.0758759,0.143097,0.00763564
0.0754214,0.142225,0.00777205
0.0749155,0.141368,0.0078998
0.0743906,0.140525,0.0080242
0.0738691,0.139672,0.00815062
0.073368,0.138824,0.00828092
0.0728733,0.13796,0.0084072
0.0724242,0.137087,0.00854403
0.0720449,0.136161,0.00869292
0.0717292,0.135209,0.00884774
0.071577,0.134675,0.00893321
0.0713517,0.133709,0.00909917
0.0712075,0.132733,0.00926605
0.0711552,0.131746,0.00944256
0.0712628,0.130578,0.00965613
0.0714949,0.129604,0.00984131
0.0718836,0.128515,0.010053
0.0885536,0.109185,0.0143455
0.0890853,0.10836,0.0145131
0.089599,0.107519,0.0146928
0.0988661,0.0854725,0.0190989
0.0993678,0.0846201,0.0192701
0.0998811,0.0837796,0.0194457
0.10041,0.0829593,0.0196225
0.100959,0.082138,0.0197981
0.101357,0.0815324,0.0199277
0.101935,0.0806954,0.0200982
0.10265,0.0797125,0.0203119
0.103255,0.0789449,0.0204823
0.103888,0.0781643,0.020656
0.104403,0.0775631,0.0207874
0.105209,0.0766846,0.0209862
0.105769,0.07613,0.0211101
0.106475,0.0754343,0.0212676
0.107193,0.0747633,0.0214264
0.107927,0.0741017,0.02158
0.108683,0.0734667,0.0217369
0.109438,0.0728255,0.0218877
0.110191,0.0721756,0.02204
0.110796,0.0713939,0.0222129
0.110969,0.0709783,0.022293
0.111311,0.0698509,0.0225137
0.111559,0.0689059,0.0226944
0.111786,0.0679431,0.0228775
0.112051,0.0669881,0.0230647
0.112322,0.0660429,0.0232464
0.112611,0.0651046,0.0234265
0.112895,0.0641667,0.0236114
0.113174,0.0632243,0.0237969
0.113472,0.0622851,0.0239745
0.113785,0.0613566,0.0241548
0.114134,0.0604304,0.0243402
0.114541,0.0595286,0.0245266
0.115086,0.0584547,0.0247416
0.115577,0.0575913,0.0249215
0.11606,0.0567328,0.0251001
0.116514,0.0558551,0.02528
0.116933,0.0549489,0.0254605
0.117276,0.0542009,0.0256142
0.117729,0.0533124,0.0257929
0.118297,0.0523311,0.0259966
0.134376,0.043744,0.028328
0.135377,0.0437157,0.0283802
0.13639,0.0435023,0.0284736
0.137409,0.0433052,0.0285552
0.141522,0.0436934,0.0286935
0.142451,0.0440497,0.0286707
0.14336,0.0444711,0.0286398
0.143907,0.0447876,0.0286123
0.144697,0.0453806,0.0285393
0.145478,0.0460129,0.0284691
0.146243,0.0466725,0.0283874
0.146962,0.0474109,0.0282921
0.147584,0.0481853,0.0281825
0.148154,0.049002,0.0280614
0.148654,0.0498905,0.027932
0.149097,0.05081,0.0277816
0.14961,0.0516875,0.0276475
0.15028,0.0523925,0.0275491
0.150638,0.0526524,0.0275171
0.151499,0.0531938,0.0274671
0.165171,0.0751182,0.0249239
0.165007,0.0761102,0.0247382
0.164903,0.0765451,0.0246532
0.164621,0.0774949,0.0244673
0.164276,0.0784217,0.024286
0.163899,0.0793344,0.0241049
0.163471,0.0802393,0.0239172
0.163183,0.0808004,0.0238027
0.162689,0.08165,0.0236263
0.162164,0.0824822,0.0234547
0.161585,0.0832779,0.0232834
0.16095,0.0840496,0.0231101
0.160573,0.0844786,0.0230196
0.159928,0.0852181,0.0228527
0.159659,0.0855617,0.0227774
0.159077,0.0863518,0.022607
0.158503,0.0871586,0.022437
0.157935,0.0879545,0.02226
0.15731,0.0887367,0.0220934
0.15666,0.0894916,0.0219265
0.156239,0.089967,0.0218221
0.155583,0.0906992,0.021656
0.154919,0.0914491,0.0214895
0.154245,0.0921797,0.02133
0.15127,0.0948105,0.0207066
0.150281,0.09544,0.0205447
0.149419,0.0959236,0.0204135
0.148556,0.0964015,0.0202914
0.147731,0.0969523,0.0201467
0.147163,0.0976051,0.0200051
0.146767,0.0983672,0.019851
0.146657,0.0986386,0.0197947
0.146316,0.0995538,0.0196197
0.146003,0.10049,0.0194308
0.140336,0.110612,0.0173341
0.139714,0.111373,0.0171642
0.139048,0.112125,0.0170014
0.138357,0.11284,0.016836
0.137659,0.113537,0.0166784
0.136915,0.114243,0.0165125
0.136225,0.114847,0.016378
0.135471,0.115474,0.0162195
0.134702,0.116093,0.016068
0.133931,0.116687,0.015929
0.133635,0.116909,0.015874
0.132838,0.117526,0.0157259
0.132037,0.118116,0.0155793
0.131235,0.11873,0.0154273
0.130417,0.119341,0.0152764
0.129503,0.120016,0.0151175
0.128815,0.120545,0.014985
0.128021,0.121158,0.0148365
0.127219,0.121775,0.0146851
0.126819,0.122085,0.0146077
0.126052,0.122725,0.0144567
0.125288,0.123369,0.0143019
0.124554,0.124008,0.0141553
0.123816,0.124671,0.0139982
0.123084,0.125351,0.0138413
0.122385,0.126049,0.0136797
0.121712,0.126779,0.0135194
0.121086,0.127522,0.0133555
0.120481,0.128312,0.0131853
0.119915,0.129125,0.0130125
0.119429,0.129975,0.0128393
0.118994,0.130875,0.0126552
0.118532,0.132007,0.0124331
0.118199,0.132925,0.0122497
0.117827,0.133844,0.0120688
0.117498,0.134581,0.0119176
0.11699,0.135644,0.011711
0.116544,0.136532,0.0115246
0.11607,0.137415,0.011345
0.115704,0.138123,0.0112026
0.115163,0.139175,0.0109804
0.114791,0.139852,0.0108421
0.114325,0.140735,0.0106599
0.113698,0.141819,0.0104368
0.113314,0.142415,0.0103084
0.112748,0.143224,0.0101311
0.112223,0.144061,0.00996275
0.111715,0.144908,0.00978222
0.111214,0.145742,0.00961015
0.110672,0.146555,0.00943432
0.110048,0.147321,0.00926652
0.109232,0.148159,0.00907551
0.108565,0.148894,0.00891561
0.107976,0.149721,0.00873423
0.107505,0.150383,0.0085949
0.106784,0.15133,0.00838821
0.106125,0.152065,0.00822757
0.105396,0.152739,0.00806898
0.104673,0.153304,0.00793385
0.103819,0.153844,0.00779295
0.102943,0.154287,0.00766849
0.102015,0.154655,0.007556
0.101033,0.154941,0.00745511
0.099837,0.155193,0.00735488
0.0958381,0.155015,0.00718484
0.0948462,0.154791,0.00718182
0.0938639,0.154523,0.0071787
0.092876,0.154242,0.00718273
0.0919146,0.153963,0.00718557
0.0909673,0.153654,0.00719515
0.0900235,0.153308,0.00720834
0.0891048,0.152899,0.00723665
0.0882002,0.152454,0.00727296
0.0873019,0.151973,0.00731482
0.0868488,0.151733,0.00733563
0.0859592,0.151268,0.007376
0.0850604,0.15084,0.00741256
0.0841584,0.150427,0.00743821
0.0832532,0.150013,0.00747509
0.0823525,0.149558,0.0075063
0.0814741,0.149068,0.00754651
0.0806433,0.148554,0.0076008
0.0799405,0.148077,0.00765779
0.0789169,0.147592,0.00769554
0.0778994,0.147354,0.00769396
0.0771459,0.146654,0.00776891
0.0766094,0.145743,0.00790897
0.0763924,0.14516,0.00800351
0.0760246,0.143931,0.00820652
0.0756986,0.143002,0.0083538
0.0754007,0.142344,0.0084585
0.0749239,0.141471,0.00859013
0.0744294,0.140611,0.00872284
0.0739234,0.139755,0.00885453
0.0734459,0.138881,0.00898327
0.0729958,0.138005,0.00911645
0.0725658,0.137117,0.00925665
0.0722053,0.136191,0.00940623
0.0718893,0.135238,0.00956227
0.0717486,0.134762,0.00964099
0.0715226,0.133795,0.00980307
0.0713831,0.132817,0.00997043
0.0713204,0.131827,0.010143
0.0714178,0.130706,0.0103488
0.0716359,0.129738,0.0105325
0.0720175,0.128677,0.0107461
0.0724209,0.127777,0.0109289
0.0886885,0.109411,0.0150161
0.0892365,0.108604,0.0151923
0.0897679,0.107767,0.015368
0.0902306,0.106894,0.0155444
0.0991725,0.0858046,0.0197605
0.0996755,0.0849627,0.0199441
0.100186,0.0841134,0.0201151
0.100705,0.0832825,0.0202943
0.10134,0.0823091,0.0204951
0.101786,0.0816438,0.0206382
0.102346,0.0808321,0.0208024
0.102931,0.0800396,0.0209805
